,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684
parsopercularis-lh,0.05128205128205128,0.1452991452991453,0.15384615384615385,0.1282051282051282,0.13675213675213677,0.1452991452991453,0.09401709401709402,0.1452991452991453
parstriangularis-rh,0.026200873362445413,0.07860262008733625,0.27510917030567683,0.1091703056768559,0.1091703056768559,0.18340611353711792,0.10043668122270742,0.11790393013100436
postcentral-lh,0.033707865168539325,0.07865168539325842,0.1404494382022472,0.17415730337078653,0.16853932584269662,0.1797752808988764,0.06179775280898876,0.16292134831460675
superiorparietal-lh,0.03389830508474576,0.0847457627118644,0.14689265536723164,0.1694915254237288,0.1694915254237288,0.1751412429378531,0.05649717514124294,0.1638418079096045
superiortemporal-lh,0.025210084033613446,0.07563025210084033,0.18067226890756302,0.13865546218487396,0.13445378151260504,0.226890756302521,0.07563025210084033,0.14285714285714285
superiortemporal-rh,0.046511627906976744,0.08527131782945736,0.17054263565891473,0.12403100775193798,0.11627906976744186,0.16279069767441862,0.17829457364341086,0.11627906976744186
supramarginal-lh,0.031578947368421054,0.09473684210526316,0.14736842105263157,0.15789473684210525,0.1631578947368421,0.1736842105263158,0.06315789473684211,0.16842105263157894
