,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.14596273291925466,0.0,0.12732919254658384,0.14906832298136646,0.14906832298136646,0.13975155279503104,0.14906832298136646,0.13975155279503104
parstriangularis-rh,0.0,0.4777777777777778,0.1,0.2111111111111111,0.0,0.2111111111111111,0.0,0.0
postcentral-lh,0.128125,0.028125,0.15,0.15625,0.128125,0.15625,0.128125,0.125
postcentral-rh,0.116751269035533,0.048223350253807105,0.12690355329949238,0.18527918781725888,0.11928934010152284,0.17258883248730963,0.11928934010152284,0.1116751269035533
superiorfrontal-rh,0.14511041009463724,0.0,0.12933753943217666,0.14826498422712933,0.14826498422712933,0.14195583596214512,0.14826498422712933,0.138801261829653
superiorparietal-lh,0.1164021164021164,0.047619047619047616,0.13227513227513227,0.17989417989417988,0.11904761904761904,0.1746031746031746,0.11904761904761904,0.1111111111111111
superiorparietal-rh,0.14596273291925466,0.0,0.12732919254658384,0.14906832298136646,0.14906832298136646,0.13975155279503104,0.14906832298136646,0.13975155279503104
superiortemporal-lh,0.14826498422712933,0.0,0.12933753943217666,0.14511041009463724,0.14511041009463724,0.138801261829653,0.14826498422712933,0.14511041009463724
