,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.12462006079027356,0.1276595744680851,0.12158054711246201,0.11854103343465046,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12462006079027356
postcentral-lh,0.12307692307692308,0.12923076923076923,0.12,0.11692307692307692,0.12923076923076923,0.12615384615384614,0.13230769230769232,0.12307692307692308
postcentral-rh,0.12389380530973451,0.12094395280235988,0.12684365781710916,0.11799410029498525,0.12684365781710916,0.12684365781710916,0.12684365781710916,0.12979351032448377
precentral-lh,0.12539184952978055,0.12539184952978055,0.12539184952978055,0.12225705329153605,0.12539184952978055,0.12539184952978055,0.12539184952978055,0.12539184952978055
rostralmiddlefrontal-lh,0.12352941176470589,0.1264705882352941,0.12058823529411765,0.11764705882352941,0.12941176470588237,0.1264705882352941,0.1323529411764706,0.12352941176470589
superiorfrontal-rh,0.12389380530973451,0.12684365781710916,0.12094395280235988,0.11799410029498525,0.12979351032448377,0.12684365781710916,0.12979351032448377,0.12389380530973451
superiorparietal-lh,0.12352941176470589,0.1264705882352941,0.12058823529411765,0.11764705882352941,0.12941176470588237,0.1264705882352941,0.1323529411764706,0.12352941176470589
superiorparietal-rh,0.12173913043478261,0.12173913043478261,0.12753623188405797,0.11594202898550725,0.12753623188405797,0.12753623188405797,0.12753623188405797,0.13043478260869565
