,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.17869415807560138,0.12371134020618557,0.09278350515463918,0.09278350515463918,0.12714776632302405,0.13402061855670103,0.13058419243986255,0.12027491408934708
postcentral-lh,0.1111111111111111,0.16993464052287582,0.08823529411764706,0.08496732026143791,0.0915032679738562,0.17647058823529413,0.12418300653594772,0.15359477124183007
postcentral-rh,0.1187214611872146,0.1232876712328767,0.2100456621004566,0.0502283105022831,0.0776255707762557,0.1232876712328767,0.1735159817351598,0.1232876712328767
superiorfrontal-lh,0.12135922330097088,0.11650485436893204,0.05339805825242718,0.18932038834951456,0.15048543689320387,0.13106796116504854,0.13106796116504854,0.10679611650485436
superiorfrontal-rh,0.14479638009049775,0.11764705882352941,0.07692307692307693,0.13122171945701358,0.18552036199095023,0.12217194570135746,0.11312217194570136,0.1085972850678733
superiorparietal-lh,0.11144578313253012,0.16265060240963855,0.08132530120481928,0.08132530120481928,0.08734939759036145,0.19578313253012047,0.12650602409638553,0.1536144578313253
superiorparietal-rh,0.11945392491467577,0.11945392491467577,0.11604095563139932,0.08873720136518772,0.08532423208191127,0.14334470989761092,0.20136518771331058,0.12627986348122866
superiortemporal-rh,0.12418300653594772,0.15359477124183007,0.08823529411764706,0.06535947712418301,0.08496732026143791,0.17320261437908496,0.13071895424836602,0.17973856209150327
