,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.6111111111111112,0.027777777777777776,0.1388888888888889,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
lateralorbitofrontal-lh,0.0,0.3333333333333333,0.0,0.20634920634920634,0.2222222222222222,0.12698412698412698,0.0,0.1111111111111111
medialorbitofrontal-lh,0.35,0.0,0.65,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.057692307692307696,0.28846153846153844,0.0,0.3269230769230769,0.11538461538461539,0.0,0.0,0.21153846153846154
parahippocampal-rh,0.0,0.21428571428571427,0.0,0.07142857142857142,0.5,0.21428571428571427,0.0,0.0
parsorbitalis-lh,0.0,0.21428571428571427,0.03571428571428571,0.0,0.35714285714285715,0.39285714285714285,0.0,0.0
parsorbitalis-rh,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
rostralanteriorcingulate-rh,0.08571428571428572,0.2571428571428571,0.0,0.34285714285714286,0.0,0.0,0.0,0.3142857142857143
