,cuneus-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.5757575757575758,0.0,0.0,0.1414141414141414,0.25252525252525254,0.0,0.030303030303030304,0.0
entorhinal-lh,0.0,0.4474708171206226,0.0,0.15953307392996108,0.0,0.10894941634241245,0.0,0.2840466926070039
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.08181818181818182,0.18181818181818182,0.0,0.4,0.0,0.19545454545454546,0.0,0.1409090909090909
lateraloccipital-rh,0.1590909090909091,0.0,0.0,0.0,0.5378787878787878,0.07575757575757576,0.22727272727272727,0.0
parahippocampal-lh,0.0,0.125,0.0,0.1893939393939394,0.030303030303030304,0.5075757575757576,0.07196969696969698,0.07575757575757576
pericalcarine-rh,0.0,0.0,0.0,0.01639344262295082,0.21311475409836064,0.1721311475409836,0.5983606557377049,0.0
temporalpole-lh,0.0,0.28225806451612906,0.0,0.12096774193548387,0.0,0.06048387096774194,0.0,0.5362903225806451
