,Fp1,O1,Fp2,AF7,P5,PO3,PO8,AF8
Fp1,0.4032520325203252,0.0,0.33658536585365856,0.0,0.0,0.0,0.11382113821138211,0.14634146341463414
O1,0.0,0.8342245989304813,0.0,0.0,0.0,0.0,0.1657754010695187,0.0
Fp2,0.37364620938628157,0.0,0.3971119133574007,0.0,0.0,0.0,0.06678700361010831,0.1624548736462094
AF7,0.0,0.0,0.0,0.8813559322033898,0.059322033898305086,0.059322033898305086,0.0,0.0
P5,0.0,0.0,0.0,0.04814814814814815,0.6037037037037037,0.3425925925925926,0.0,0.005555555555555556
PO3,0.0,0.0,0.0,0.05627705627705628,0.40476190476190477,0.5303030303030303,0.0,0.008658008658008658
PO8,0.20760233918128654,0.09064327485380116,0.11403508771929824,0.0,0.0,0.0,0.5877192982456141,0.0
AF8,0.3125,0.0,0.3125,0.0,0.013888888888888888,0.013888888888888888,0.0,0.3472222222222222
