,Fp1,Fz,P3,Fp2,F5,PO3,PO4,PO8
Fp1,0.3170731707317073,0.0,0.0,0.34146341463414637,0.0,0.34146341463414637,0.0,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.0,0.0,0.36538461538461536,0.0,0.38461538461538464,0.0,0.0
F5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.16666666666666666,0.0,0.0,0.24358974358974358,0.0,0.5897435897435898,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
