,Fp1,P3,Fp2,F5,PO3,POz,PO4,PO8
Fp1,0.3543859649122807,0.0,0.32280701754385965,0.0,0.0,0.32280701754385965,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33098591549295775,0.0,0.3345070422535211,0.0,0.0,0.3345070422535211,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.3219178082191781,0.0,0.3287671232876712,0.0,0.0,0.3493150684931507,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
