,FT9,TP9,P3,Cz,F5,P5,PO3,PO8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4583333333333333,0.0,0.0,0.0,0.3333333333333333,0.20833333333333334,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.38388625592417064,0.0,0.0,0.0,0.3791469194312796,0.23696682464454977,0.0
PO3,0.0,0.3355263157894737,0.0,0.0,0.0,0.3355263157894737,0.32894736842105265,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
