,Fp1,P3,Fp2,F5,PO3,POz,PO4,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.5365853658536586,0.0,0.0,0.0,0.4634146341463415,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
POz,0.0,0.48,0.0,0.0,0.0,0.52,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.896551724137931,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
