,Fp1,P3,Fp2,F5,PO3,POz,PO4,PO8
Fp1,0.4489655172413793,0.022758620689655173,0.3020689655172414,0.009655172413793104,0.06413793103448276,0.06344827586206897,0.031724137931034485,0.05724137931034483
P3,0.07112970711297072,0.4790794979079498,0.0794979079497908,0.08786610878661087,0.0,0.2405857740585774,0.0,0.04184100418410042
Fp2,0.3003412969283277,0.025938566552901023,0.42457337883959045,0.04436860068259386,0.06348122866894199,0.08805460750853242,0.05324232081911263,0.0
F5,0.02373887240356083,0.06824925816023739,0.09643916913946587,0.5905044510385756,0.0,0.2062314540059347,0.0,0.01483679525222552
PO3,0.1346704871060172,0.0,0.1346704871060172,0.0,0.6074498567335244,0.0,0.12320916905444126,0.0
POz,0.11021814006888633,0.1354764638346728,0.14925373134328357,0.15269804822043628,0.0,0.452353616532721,0.0,0.0
PO4,0.056152927120669056,0.0,0.0967741935483871,0.0,0.0967741935483871,0.0,0.7502986857825568,0.0
PO8,0.43455497382198954,0.09424083769633508,0.0,0.041884816753926704,0.0,0.0,0.0,0.4293193717277487
