,FT9,TP9,P3,Cz,F5,P5,PO3,PO8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.7732558139534884,0.0,0.0,0.0,0.0,0.22674418604651161,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.5064935064935064,0.0,0.0,0.0,0.0,0.4935064935064935,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
