,Fp1,P3,Fp2,F5,PO3,POz,PO4,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.53125,0.0,0.46875,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.49206349206349204,0.0,0.5079365079365079,0.0
POz,0.0,0.0,0.0,0.4264705882352941,0.0,0.5735294117647058,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.3563218390804598,0.0,0.6436781609195402,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
