,FT9,TP9,P3,Cz,F5,P5,PO3,PO8
FT9,0.5773584905660377,0.13584905660377358,0.0,0.2037735849056604,0.0830188679245283,0.0,0.0,0.0
TP9,0.296875,0.40625,0.0,0.0,0.296875,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.5046728971962616,0.0,0.0,0.4953271028037383,0.0,0.0,0.0,0.0
F5,0.2376237623762376,0.38613861386138615,0.0,0.0,0.37623762376237624,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
