,Fp1,Fz,P3,Fp2,F5,PO3,PO4,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5252525252525253,0.0,0.0,0.47474747474747475,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.5052631578947369,0.0,0.0,0.49473684210526314,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
