,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
parsopercularis-lh,0.21621621621621623,0.16216216216216217,0.07207207207207207,0.0990990990990991,0.16216216216216217,0.12612612612612611,0.02702702702702703,0.13513513513513514
parstriangularis-rh,0.1258741258741259,0.23776223776223776,0.07692307692307693,0.0979020979020979,0.13286713286713286,0.11888111888111888,0.08391608391608392,0.1258741258741259
postcentral-lh,0.11235955056179775,0.1348314606741573,0.14606741573033707,0.1348314606741573,0.1348314606741573,0.16853932584269662,0.0,0.16853932584269662
postcentral-rh,0.09558823529411764,0.11029411764705882,0.08088235294117647,0.2426470588235294,0.11029411764705882,0.16911764705882354,0.0,0.19117647058823528
rostralmiddlefrontal-lh,0.15,0.15,0.1,0.11666666666666667,0.175,0.15,0.0,0.15833333333333333
rostralmiddlefrontal-rh,0.09696969696969697,0.10909090909090909,0.07878787878787878,0.1393939393939394,0.10909090909090909,0.2787878787878788,0.0,0.18787878787878787
superiorparietal-lh,0.029411764705882353,0.38235294117647056,0.0,0.0,0.0,0.0,0.5882352941176471,0.0
superiortemporal-rh,0.10759493670886076,0.11392405063291139,0.08227848101265822,0.1518987341772152,0.12025316455696203,0.189873417721519,0.0,0.23417721518987342
