,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.21568627450980393,0.1568627450980392,0.0196078431372549,0.0392156862745098,0.17647058823529413,0.19607843137254902,0.11764705882352941,0.0784313725490196
parstriangularis-rh,0.2,0.17777777777777778,0.022222222222222223,0.044444444444444446,0.2,0.2,0.06666666666666667,0.08888888888888889
postcentral-lh,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385
postcentral-rh,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
rostralmiddlefrontal-lh,0.20833333333333334,0.16666666666666666,0.020833333333333332,0.041666666666666664,0.1875,0.20833333333333334,0.08333333333333333,0.08333333333333333
rostralmiddlefrontal-rh,0.22,0.16,0.02,0.04,0.18,0.2,0.1,0.08
superiorparietal-lh,0.21052631578947367,0.05263157894736842,0.0,0.0,0.10526315789473684,0.15789473684210525,0.47368421052631576,0.0
superiorparietal-rh,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814814
