,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1715686274509804,0.17647058823529413,0.10784313725490197,0.11274509803921569,0.08333333333333333,0.16666666666666666,0.014705882352941176,0.16666666666666666
inferiorparietal-rh,0.17073170731707318,0.17560975609756097,0.1073170731707317,0.11219512195121951,0.08780487804878048,0.16585365853658537,0.014634146341463415,0.16585365853658537
parsopercularis-lh,0.1702127659574468,0.1702127659574468,0.15602836879432624,0.1347517730496454,0.03546099290780142,0.15602836879432624,0.02127659574468085,0.15602836879432624
parstriangularis-rh,0.13836477987421383,0.13836477987421383,0.10062893081761007,0.3081761006289308,0.031446540880503145,0.13836477987421383,0.018867924528301886,0.12578616352201258
postcentral-lh,0.16853932584269662,0.1797752808988764,0.033707865168539325,0.056179775280898875,0.20224719101123595,0.1797752808988764,0.0,0.1797752808988764
rostralmiddlefrontal-lh,0.15865384615384615,0.16346153846153846,0.09615384615384616,0.1201923076923077,0.08653846153846154,0.20673076923076922,0.014423076923076924,0.15384615384615385
superiorparietal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.2,0.13333333333333333
superiortemporal-rh,0.1691542288557214,0.17412935323383086,0.10945273631840796,0.1044776119402985,0.08955223880597014,0.1691542288557214,0.014925373134328358,0.1691542288557214
