,Oz,O2,P8,CP2,AFz,POz,PO4,PO8
Oz,0.1569115815691158,0.0,0.05603985056039851,0.1581569115815691,0.1569115815691158,0.1581569115815691,0.1569115815691158,0.1569115815691158
O2,0.0,0.8035714285714286,0.19642857142857142,0.0,0.0,0.0,0.0,0.0
P8,0.10948905109489052,0.06326034063260341,0.2822384428223844,0.10948905109489052,0.10948905109489052,0.10948905109489052,0.10948905109489052,0.1070559610705596
CP2,0.15683814303638646,0.0,0.056461731493099125,0.15809284818067754,0.15683814303638646,0.15809284818067754,0.15683814303638646,0.15683814303638646
AFz,0.15730337078651685,0.0,0.056179775280898875,0.15730337078651685,0.15730337078651685,0.1585518102372035,0.15730337078651685,0.1560549313358302
POz,0.15683814303638646,0.0,0.056461731493099125,0.15809284818067754,0.15683814303638646,0.15809284818067754,0.15683814303638646,0.15683814303638646
PO4,0.1569115815691158,0.0,0.05603985056039851,0.1581569115815691,0.1569115815691158,0.1581569115815691,0.1569115815691158,0.1569115815691158
PO8,0.15737298636926889,0.0,0.05452292441140025,0.15861214374225527,0.15613382899628253,0.15861214374225527,0.15737298636926889,0.15737298636926889
