,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
O2,0.0,0.9736842105263158,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
P8,0.14457831325301204,0.0,0.13253012048192772,0.14457831325301204,0.14457831325301204,0.14457831325301204,0.14457831325301204,0.14457831325301204
AFz,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
POz,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
PO4,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
PO8,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
CP4,0.15163934426229508,0.0,0.09016393442622951,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508,0.15163934426229508
