,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-lh,parahippocampal-lh
caudalanteriorcingulate-lh,0.45785876993166286,0.0774487471526196,0.12984054669703873,0.255125284738041,0.009111617312072893,0.06378132118451026,0.0,0.00683371298405467
entorhinal-lh,0.03229061553985873,0.17759838546922302,0.17255297679112008,0.03229061553985873,0.13925327951564076,0.17457114026236126,0.13420787083753785,0.13723511604439959
frontalpole-lh,0.05144995322731525,0.1618334892422825,0.19644527595884004,0.05144995322731525,0.12815715622076707,0.16089803554724041,0.1234798877455566,0.12628624883068287
frontalpole-rh,0.32011331444759206,0.09631728045325778,0.16147308781869688,0.32294617563739375,0.0113314447592068,0.07932011331444759,0.0,0.0084985835694051
fusiform-lh,0.0020470829068577278,0.13715455475946775,0.13613101330603888,0.0020470829068577278,0.20880245649948823,0.15148413510747186,0.17093142272262027,0.19140225179119755
inferiortemporal-lh,0.02531645569620253,0.1665043816942551,0.1655306718597858,0.02531645569620253,0.14800389483933787,0.1801363193768257,0.14313534566699124,0.1460564751703992
insula-lh,0.0,0.1422271223814774,0.14112458654906285,0.0,0.18632855567805953,0.15766262403528114,0.19294377067254687,0.17971334068357223
parahippocampal-lh,0.0010570824524312897,0.13953488372093023,0.13847780126849896,0.0010570824524312897,0.19767441860465115,0.1543340380549683,0.17230443974630022,0.19556025369978858
