,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
caudalanteriorcingulate-lh,0.23251028806584362,0.03292181069958848,0.07407407407407407,0.17695473251028807,0.07818930041152264,0.14609053497942387,0.12962962962962962,0.12962962962962962
frontalpole-lh,0.04081632653061224,0.22448979591836735,0.17913832199546487,0.09297052154195011,0.10430839002267574,0.12244897959183673,0.1473922902494331,0.08843537414965986
frontalpole-rh,0.06822262118491922,0.13824057450628366,0.1741472172351885,0.10951526032315978,0.118491921005386,0.13285457809694792,0.1526032315978456,0.1059245960502693
insula-lh,0.14170692431561996,0.06280193236714976,0.09500805152979067,0.17552334943639292,0.09822866344605476,0.15136876006441224,0.13848631239935588,0.13687600644122383
lateralorbitofrontal-rh,0.0847457627118644,0.09322033898305085,0.13559322033898305,0.13347457627118645,0.13983050847457626,0.1419491525423729,0.1419491525423729,0.1292372881355932
rostralanteriorcingulate-lh,0.11213517665130568,0.07987711213517665,0.11059907834101383,0.14746543778801843,0.10291858678955453,0.16436251920122888,0.15207373271889402,0.130568356374808
rostralanteriorcingulate-rh,0.09818731117824774,0.09516616314199396,0.12537764350453173,0.13293051359516617,0.10120845921450151,0.15256797583081572,0.1661631419939577,0.1283987915407855
transversetemporal-rh,0.11690647482014388,0.06654676258992806,0.10251798561151079,0.1528776978417266,0.10611510791366907,0.1528776978417266,0.1510791366906475,0.1510791366906475
