,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.8996372430471584,0.0,0.04836759371221282,0.018137847642079808,0.0,0.0012091898428053204,0.032648125755743655,0.0
frontalpole-lh,0.0,0.7165644171779141,0.14478527607361963,0.0,0.0,0.06134969325153374,0.023312883435582823,0.053987730061349694
frontalpole-rh,0.047261009667024706,0.13748657357679914,0.5918367346938775,0.0,0.03007518796992481,0.08055853920515575,0.021482277121374866,0.09129967776584318
insula-lh,0.025728987993138937,0.0,0.0,0.7993138936535163,0.010291595197255575,0.1320754716981132,0.032590051457975985,0.0
isthmuscingulate-rh,0.0,0.0,0.026915113871635612,0.008281573498964804,0.6190476190476191,0.0,0.32401656314699795,0.021739130434782608
medialorbitofrontal-rh,0.0,0.05849268841394826,0.08886389201349831,0.08661417322834646,0.0,0.6827896512935883,0.0,0.08323959505061868
parahippocampal-lh,0.022851919561243144,0.019195612431444242,0.02010968921389397,0.02102376599634369,0.27879341864716634,0.0,0.6361974405850092,0.0018281535648994515
rostralanteriorcingulate-rh,0.0,0.05733944954128441,0.09747706422018348,0.0,0.026376146788990827,0.09288990825688073,0.0034403669724770644,0.7224770642201835
