,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5645161290322581,0.43548387096774194,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.14285714285714285,0.7832512315270936,0.0,0.07389162561576355,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.30434782608695654,0.0,0.17391304347826086,0.31521739130434784,0.0,0.20652173913043478
isthmuscingulate-rh,0.0,0.1282051282051282,0.0,0.5897435897435898,0.0,0.0,0.28205128205128205,0.0
medialorbitofrontal-lh,0.0,0.0,0.05504587155963303,0.0,0.41590214067278286,0.36085626911314983,0.0,0.16819571865443425
medialorbitofrontal-rh,0.0,0.0,0.08192090395480225,0.0,0.3389830508474576,0.4350282485875706,0.0,0.1440677966101695
parahippocampal-rh,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,0.5079365079365079,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.11475409836065574,0.0,0.2896174863387978,0.2896174863387978,0.0,0.30601092896174864
