,caudalanteriorcingulate-lh,frontalpole-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1504424778761062,0.0029498525073746312,0.15240904621435594,0.14257620452310718,0.14847590953785644,0.14060963618485742,0.14454277286135694,0.11799410029498525
frontalpole-lh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
insula-lh,0.14445479962721341,0.0027958993476234857,0.17614165890027958,0.13793103448275862,0.14259086672879775,0.13513513513513514,0.14725069897483692,0.11369990680335508
insula-rh,0.13899253731343283,0.002798507462686567,0.14365671641791045,0.15578358208955223,0.146455223880597,0.146455223880597,0.14085820895522388,0.125
isthmuscingulate-rh,0.1462488129154796,0.002849002849002849,0.14909781576448244,0.1452991452991453,0.150997150997151,0.14339981006647673,0.14055080721747387,0.12155745489078823
parahippocampal-rh,0.14189189189189189,0.0028957528957528956,0.1438223938223938,0.15057915057915058,0.14864864864864866,0.14961389961389962,0.13513513513513514,0.1274131274131274
rostralanteriorcingulate-lh,0.14341846758349705,0.0029469548133595285,0.15520628683693516,0.1444007858546169,0.14145383104125736,0.13359528487229863,0.16797642436149313,0.11100196463654224
rostralanteriorcingulate-rh,0.13492927094668117,0.003264417845484222,0.13710554951033732,0.1501632208922742,0.14363438520130578,0.14798694232861806,0.12731229597388466,0.15560391730141457
