,cuneus-rh,entorhinal-lh,insula-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0
entorhinal-lh,0.0,0.22448979591836735,0.20408163265306123,0.20408163265306123,0.0,0.12244897959183673,0.0,0.24489795918367346
insula-rh,0.0,0.22641509433962265,0.20754716981132076,0.20754716981132076,0.0,0.1320754716981132,0.0,0.22641509433962265
lateralorbitofrontal-rh,0.0,0.22641509433962265,0.20754716981132076,0.20754716981132076,0.0,0.1320754716981132,0.0,0.22641509433962265
lingual-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.19444444444444445,0.19444444444444445,0.19444444444444445,0.0,0.2222222222222222,0.0,0.19444444444444445
pericalcarine-rh,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0
rostralanteriorcingulate-rh,0.0,0.22448979591836735,0.20408163265306123,0.20408163265306123,0.0,0.12244897959183673,0.0,0.24489795918367346
