,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,pericalcarine-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.20930232558139536,0.0,0.20930232558139536,0.0,0.0,0.20930232558139536,0.18604651162790697,0.18604651162790697
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.20930232558139536,0.0,0.20930232558139536,0.0,0.0,0.20930232558139536,0.18604651162790697,0.18604651162790697
parahippocampal-rh,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0
posteriorcingulate-rh,0.19444444444444445,0.0,0.19444444444444445,0.0,0.0,0.2777777777777778,0.16666666666666666,0.16666666666666666
rostralanteriorcingulate-lh,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047
rostralanteriorcingulate-rh,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047
