,caudalmiddlefrontal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.5555555555555556,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0
parsopercularis-lh,0.0,0.1813186813186813,0.17582417582417584,0.0,0.13736263736263737,0.16483516483516483,0.17582417582417584,0.16483516483516483
rostralmiddlefrontal-rh,0.0,0.17098445595854922,0.19170984455958548,0.0,0.16062176165803108,0.15544041450777202,0.16580310880829016,0.15544041450777202
superiorfrontal-lh,0.19444444444444445,0.0,0.0,0.5833333333333334,0.027777777777777776,0.19444444444444445,0.0,0.0
superiorfrontal-rh,0.04371584699453552,0.1366120218579235,0.16393442622950818,0.01639344262295082,0.22404371584699453,0.1366120218579235,0.14207650273224043,0.1366120218579235
superiortemporal-lh,0.0,0.15422885572139303,0.15422885572139303,0.029850746268656716,0.12437810945273632,0.22885572139303484,0.15920398009950248,0.14925373134328357
superiortemporal-rh,0.0,0.17679558011049723,0.17679558011049723,0.0,0.13812154696132597,0.16574585635359115,0.17679558011049723,0.16574585635359115
supramarginal-rh,0.0,0.17318435754189945,0.17318435754189945,0.0,0.13966480446927373,0.16759776536312848,0.1787709497206704,0.16759776536312848
