,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.7567567567567568,0.0,0.0,0.02702702702702703,0.08108108108108109,0.0,0.13513513513513514,0.0
inferiorparietal-rh,0.0,0.2222222222222222,0.1349206349206349,0.11904761904761904,0.09523809523809523,0.12698412698412698,0.16666666666666666,0.1349206349206349
parsopercularis-lh,0.0,0.14814814814814814,0.19444444444444445,0.08333333333333333,0.1111111111111111,0.14814814814814814,0.1388888888888889,0.17592592592592593
superiorfrontal-lh,0.0,0.14814814814814814,0.09259259259259259,0.23148148148148148,0.1111111111111111,0.09259259259259259,0.23148148148148148,0.09259259259259259
superiorfrontal-rh,0.010101010101010102,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1717171717171717,0.13131313131313133
superiorparietal-lh,0.0,0.1568627450980392,0.16666666666666666,0.08823529411764706,0.11764705882352941,0.1568627450980392,0.14705882352941177,0.16666666666666666
superiorparietal-rh,0.013793103448275862,0.15172413793103448,0.1103448275862069,0.1724137931034483,0.09655172413793103,0.1103448275862069,0.23448275862068965,0.1103448275862069
superiortemporal-lh,0.0,0.1509433962264151,0.1792452830188679,0.08490566037735849,0.11320754716981132,0.1509433962264151,0.14150943396226415,0.1792452830188679
