,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.15723270440251572,0.16352201257861634,0.0,0.0,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.16981132075471697
parsopercularis-lh,0.14124293785310735,0.1807909604519774,0.0,0.0,0.15819209039548024,0.1694915254237288,0.1807909604519774,0.1694915254237288
superiorfrontal-lh,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0
superiorparietal-rh,0.13872832369942195,0.15606936416184972,0.0,0.0,0.2023121387283237,0.16184971098265896,0.1676300578034682,0.17341040462427745
superiortemporal-lh,0.14124293785310735,0.1694915254237288,0.0,0.0,0.1638418079096045,0.1694915254237288,0.1807909604519774,0.1751412429378531
superiortemporal-rh,0.13736263736263737,0.17582417582417584,0.0,0.0,0.16483516483516483,0.16483516483516483,0.1813186813186813,0.17582417582417584
supramarginal-rh,0.13966480446927373,0.16759776536312848,0.0,0.0,0.16759776536312848,0.16759776536312848,0.1787709497206704,0.1787709497206704
