,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.15254237288135594,0.14689265536723164,0.11299435028248588,0.14689265536723164,0.14689265536723164,0.14689265536723164,0.14689265536723164,0.0
parstriangularis-rh,0.09665427509293681,0.21933085501858737,0.08550185873605948,0.10780669144981413,0.11524163568773234,0.11524163568773234,0.17472118959107807,0.08550185873605948
rostralmiddlefrontal-lh,0.11363636363636363,0.11931818181818182,0.3125,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.0
superiorfrontal-lh,0.13756613756613756,0.14814814814814814,0.10582010582010581,0.14814814814814814,0.15343915343915343,0.15343915343915343,0.15343915343915343,0.0
superiorparietal-lh,0.12807881773399016,0.1477832512315271,0.09852216748768473,0.14285714285714285,0.15763546798029557,0.1625615763546798,0.1625615763546798,0.0
superiortemporal-lh,0.12745098039215685,0.14705882352941177,0.09803921568627451,0.14215686274509803,0.1568627450980392,0.16176470588235295,0.16666666666666666,0.0
superiortemporal-rh,0.10358565737051793,0.18326693227091634,0.0796812749003984,0.11553784860557768,0.12749003984063745,0.13147410358565736,0.199203187250996,0.05976095617529881
supramarginal-lh,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.17204301075268819,0.5698924731182796
