,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.4117647058823529,0.0661764705882353,0.0661764705882353,0.16176470588235295,0.16176470588235295,0.0661764705882353,0.0661764705882353,0.0
parstriangularis-rh,0.07258064516129033,0.3064516129032258,0.16129032258064516,0.0,0.056451612903225805,0.1693548387096774,0.20967741935483872,0.024193548387096774
rostralmiddlefrontal-lh,0.054878048780487805,0.12804878048780488,0.21341463414634146,0.0975609756097561,0.1402439024390244,0.21341463414634146,0.1524390243902439,0.0
superiorfrontal-lh,0.1360544217687075,0.0,0.10204081632653061,0.3197278911564626,0.2585034013605442,0.1564625850340136,0.027210884353741496,0.0
superiorparietal-lh,0.09649122807017543,0.03070175438596491,0.09649122807017543,0.17105263157894737,0.2807017543859649,0.19298245614035087,0.13157894736842105,0.0
superiorparietal-rh,0.036585365853658534,0.08536585365853659,0.12601626016260162,0.09349593495934959,0.17073170731707318,0.3333333333333333,0.15447154471544716,0.0
superiortemporal-lh,0.04736842105263158,0.14210526315789473,0.13157894736842105,0.021052631578947368,0.16842105263157894,0.21052631578947367,0.2789473684210526,0.0
supramarginal-lh,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
