,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.242152466367713,0.10762331838565023,0.10762331838565023,0.1210762331838565,0.10762331838565023,0.2062780269058296,0.10762331838565023,0.0
parstriangularis-rh,0.05925925925925926,0.17530864197530865,0.12098765432098765,0.14320987654320988,0.16790123456790124,0.16296296296296298,0.16790123456790124,0.0024691358024691358
rostralmiddlefrontal-lh,0.06611570247933884,0.1349862258953168,0.19008264462809918,0.11019283746556474,0.162534435261708,0.162534435261708,0.17355371900826447,0.0
rostralmiddlefrontal-rh,0.07945205479452055,0.15616438356164383,0.1095890410958904,0.16986301369863013,0.1643835616438356,0.15616438356164383,0.1643835616438356,0.0
superiorfrontal-rh,0.05357142857142857,0.14955357142857142,0.13169642857142858,0.13169642857142858,0.18303571428571427,0.16741071428571427,0.18303571428571427,0.0
superiortemporal-lh,0.09166666666666666,0.1375,0.12291666666666666,0.11875,0.1625,0.20416666666666666,0.1625,0.0
superiortemporal-rh,0.05240174672489083,0.1462882096069869,0.13755458515283842,0.12882096069868995,0.1812227074235808,0.16812227074235808,0.185589519650655,0.0
supramarginal-lh,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.9523809523809523
