,FT9,FC5,TP9,TP10,FT10,F8,AF7,AF8
FT9,0.4954954954954955,0.0,0.0,0.5045045045045045,0.0,0.0,0.0,0.0
FC5,0.0,0.25,0.0,0.0,0.0,0.0,0.375,0.375
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.4827586206896552,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.05,0.0,0.0,0.0,0.0,0.725,0.225
AF8,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.47619047619047616,0.42857142857142855
