,FT9,TP9,P4,F8,AF7,FT7,AF8,AF4
FT9,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
TP9,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.012345679012345678,0.012345679012345678,0.0,0.9753086419753086,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.46206896551724136,0.10344827586206896,0.0,0.43448275862068964
FT7,0.0,0.0,0.0,0.0,0.3409090909090909,0.3181818181818182,0.0,0.3409090909090909
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.45,0.10714285714285714,0.0,0.44285714285714284
