,FT9,TP9,P4,F8,AF7,FT7,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3263157894736842,0.0,0.3368421052631579,0.0,0.0,0.3368421052631579,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.2601626016260163,0.0,0.36585365853658536,0.0,0.0,0.37398373983739835,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.22857142857142856,0.0,0.32857142857142857,0.0,0.0,0.44285714285714284,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
