,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,superiorfrontal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.44936708860759494,0.23417721518987342,0.18354430379746836,0.006329113924050633,0.012658227848101266,0.05063291139240506,0.06329113924050633,0.0
caudalmiddlefrontal-rh,0.12385321100917432,0.3669724770642202,0.21559633027522937,0.12844036697247707,0.0963302752293578,0.022935779816513763,0.045871559633027525,0.0
entorhinal-lh,0.05263157894736842,0.12368421052631579,0.6157894736842106,0.06842105263157895,0.05789473684210526,0.021052631578947368,0.021052631578947368,0.039473684210526314
frontalpole-lh,0.0030864197530864196,0.05555555555555555,0.05555555555555555,0.36728395061728397,0.27469135802469136,0.13271604938271606,0.10185185185185185,0.009259259259259259
frontalpole-rh,0.013888888888888888,0.03333333333333333,0.03888888888888889,0.23055555555555557,0.4722222222222222,0.12222222222222222,0.08888888888888889,0.0
medialorbitofrontal-lh,0.07567567567567568,0.016216216216216217,0.010810810810810811,0.1783783783783784,0.1837837837837838,0.3081081081081081,0.22702702702702704,0.0
superiorfrontal-rh,0.07981220657276995,0.04225352112676056,0.018779342723004695,0.11737089201877934,0.11737089201877934,0.19718309859154928,0.4272300469483568,0.0
temporalpole-rh,0.0,0.0,0.06465517241379311,0.004310344827586207,0.0,0.0,0.0,0.9310344827586207
