,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1220472440944882,0.12532808398950132,0.1279527559055118,0.12598425196850394,0.1279527559055118,0.1272965879265092,0.1220472440944882,0.12139107611548557
caudalmiddlefrontal-rh,0.12070084360804673,0.12589227774172615,0.12978585334198572,0.1245944192083063,0.1291369240752758,0.1291369240752758,0.12070084360804673,0.12005191434133679
fusiform-rh,0.12110960757780785,0.12516914749661706,0.12922868741542626,0.12516914749661706,0.12855209742895804,0.12922868741542626,0.12110960757780785,0.12043301759133965
isthmuscingulate-rh,0.12179487179487179,0.125,0.1282051282051282,0.12564102564102564,0.12756410256410255,0.12884615384615383,0.12179487179487179,0.12115384615384615
parahippocampal-lh,0.12119205298013246,0.1251655629139073,0.1291390728476821,0.1251655629139073,0.12847682119205298,0.1291390728476821,0.12119205298013246,0.1205298013245033
parahippocampal-rh,0.12110960757780785,0.12516914749661706,0.12922868741542626,0.12516914749661706,0.12855209742895804,0.12922868741542626,0.12110960757780785,0.12043301759133965
rostralanteriorcingulate-lh,0.12203166226912929,0.12532981530343007,0.1279683377308707,0.12598944591029024,0.1279683377308707,0.12730870712401055,0.12203166226912929,0.12137203166226913
rostralanteriorcingulate-rh,0.12233009708737864,0.1255663430420712,0.12750809061488674,0.1262135922330097,0.12750809061488674,0.1268608414239482,0.12233009708737864,0.12168284789644013
