,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,superiorfrontal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.44936708860759494,0.23417721518987342,0.18354430379746836,0.006329113924050633,0.012658227848101266,0.05063291139240506,0.06329113924050633,0.0
caudalmiddlefrontal-rh,0.1377551020408163,0.32142857142857145,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.025510204081632654,0.05102040816326531,0.0
entorhinal-lh,0.11976047904191617,0.2275449101796407,0.2694610778443114,0.15568862275449102,0.1317365269461078,0.04790419161676647,0.04790419161676647,0.0
frontalpole-lh,0.003424657534246575,0.06164383561643835,0.06164383561643835,0.3082191780821918,0.3047945205479452,0.14726027397260275,0.11301369863013698,0.0
frontalpole-rh,0.017361111111111112,0.041666666666666664,0.04861111111111111,0.2847222222222222,0.34375,0.1527777777777778,0.1111111111111111,0.0
medialorbitofrontal-lh,0.07567567567567568,0.016216216216216217,0.010810810810810811,0.1783783783783784,0.1837837837837838,0.3081081081081081,0.22702702702702704,0.0
superiorfrontal-rh,0.08415841584158416,0.04455445544554455,0.019801980198019802,0.12376237623762376,0.12376237623762376,0.2079207920792079,0.39603960396039606,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
