,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.525
