,Fp1,CP1,Fp2,AF7,AF3,F1,F5,AF8
Fp1,0.4852941176470588,0.0,0.5147058823529411,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.2727272727272727,0.0,0.0,0.21818181818181817,0.2818181818181818,0.22727272727272727,0.0
Fp2,0.4852941176470588,0.0,0.5147058823529411,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.2391304347826087,0.0,0.0,0.25,0.25,0.2608695652173913,0.0
F1,0.0,0.26605504587155965,0.0,0.0,0.22018348623853212,0.27522935779816515,0.23853211009174313,0.0
F5,0.0,0.23958333333333334,0.0,0.0,0.25,0.25,0.2604166666666667,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
