,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.17647058823529413,0.5294117647058824,0.0,0.29411764705882354,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.6857142857142857,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
