,Fp1,Fz,TP9,AF7,F1,FC3,AF8,F2
Fp1,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.475
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
F2,0.0,0.0,0.0,0.4883720930232558,0.0,0.0,0.0,0.5116279069767442
