,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.4146341463414634,0.0,0.2926829268292683,0.14634146341463414,0.14634146341463414,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.40625,0.0,0.375,0.03125,0.1875,0.0
AFz,0.0,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923,0.0,0.0
C6,0.0,0.0,0.35,0.0,0.35,0.0,0.3,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
