,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.3275862068965517,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.05172413793103448,0.0
Fp2,0.0,0.0,0.20754716981132076,0.22641509433962265,0.24528301886792453,0.24528301886792453,0.07547169811320754,0.0
AF7,0.0,0.0,0.1774193548387097,0.1935483870967742,0.3064516129032258,0.20967741935483872,0.11290322580645161,0.0
AFz,0.0,0.0,0.2,0.21818181818181817,0.2545454545454545,0.23636363636363636,0.09090909090909091,0.0
C6,0.0,0.0,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
