,Fp1,C4,T8,Fp2,AF7,AFz,C6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.5084745762711864
T8,0.0,0.0,0.2222222222222222,0.2,0.24444444444444444,0.08888888888888889,0.24444444444444444,0.0
Fp2,0.0,0.0,0.23255813953488372,0.20930232558139536,0.23255813953488372,0.09302325581395349,0.23255813953488372,0.0
AF7,0.0,0.0,0.10416666666666667,0.09375,0.40625,0.041666666666666664,0.3541666666666667,0.0
AFz,0.0,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0
C6,0.0,0.0,0.10989010989010989,0.0989010989010989,0.38461538461538464,0.04395604395604396,0.3626373626373626,0.0
AF8,0.0,0.3835616438356164,0.0,0.0,0.0,0.0,0.0,0.6164383561643836
