,F8,Fp2,AF7,AF3,FT7,FC4,AF8,AF4
F8,0.42543859649122806,0.0,0.0,0.14912280701754385,0.0,0.0,0.42543859649122806,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4247787610619469,0.0,0.0,0.1504424778761062,0.0,0.0,0.4247787610619469,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
