,Fp1,FT10,F8,Fp2,AF7,TP8,F6,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
F8,0.0,0.0,0.7853403141361257,0.005235602094240838,0.0,0.0,0.0,0.2094240837696335
Fp2,0.0,0.0,0.0,0.6008064516129032,0.39919354838709675,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.22877358490566038,0.6580188679245284,0.0,0.11320754716981132,0.0
TP8,0.0,0.20673076923076922,0.0,0.0,0.0,0.7932692307692307,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.46,0.0,0.54,0.0
AF8,0.0,0.0,0.40384615384615385,0.0,0.0,0.0,0.0,0.5961538461538461
