,Fp1,FT10,F8,Fp2,AF7,TP8,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.5058823529411764,0.0,0.0,0.0,0.49411764705882355,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
