,TP9,FT10,F4,Fp2,AF7,FT7,FC4,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.4433734939759036,0.1108433734939759,0.0,0.0,0.4457831325301205,0.0,0.0
F4,0.0,0.3357664233576642,0.3284671532846715,0.0,0.0,0.3357664233576642,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.37074148296593185,0.09218436873747494,0.0,0.0,0.5370741482965932,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
