,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0
inferiorparietal-rh,0.08333333333333333,0.16666666666666666,0.125,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
parsopercularis-lh,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0
precentral-lh,0.06896551724137931,0.13793103448275862,0.10344827586206896,0.2413793103448276,0.27586206896551724,0.1724137931034483,0.0,0.0
rostralmiddlefrontal-lh,0.06666666666666667,0.13333333333333333,0.1,0.23333333333333334,0.3,0.16666666666666666,0.0,0.0
superiorfrontal-lh,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
