,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.12962962962962962,0.16666666666666666,0.1111111111111111,0.12962962962962962,0.1111111111111111,0.12962962962962962,0.1111111111111111,0.1111111111111111
inferiorparietal-rh,0.1,0.18571428571428572,0.08571428571428572,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.11428571428571428,0.14285714285714285
parsopercularis-lh,0.11764705882352941,0.1568627450980392,0.11764705882352941,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.0784313725490196,0.0784313725490196
precentral-lh,0.1111111111111111,0.14285714285714285,0.09523809523809523,0.1746031746031746,0.1746031746031746,0.14285714285714285,0.07936507936507936,0.07936507936507936
rostralmiddlefrontal-lh,0.1,0.13333333333333333,0.1,0.18333333333333332,0.2,0.15,0.06666666666666667,0.06666666666666667
superiorfrontal-lh,0.11666666666666667,0.15,0.1,0.16666666666666666,0.15,0.15,0.08333333333333333,0.08333333333333333
superiortemporal-lh,0.1111111111111111,0.2,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.08888888888888889,0.17777777777777778,0.2
supramarginal-lh,0.10638297872340426,0.19148936170212766,0.06382978723404255,0.0851063829787234,0.06382978723404255,0.0851063829787234,0.1702127659574468,0.23404255319148937
