,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3421828908554572,0.24778761061946902,0.0,0.0,0.0,0.0,0.20943952802359883,0.20058997050147492
frontalpole-rh,0.302158273381295,0.3345323741007194,0.0,0.0,0.0,0.0,0.18705035971223022,0.17625899280575538
insula-rh,0.0,0.0,0.6381578947368421,0.27631578947368424,0.0,0.08552631578947369,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.09324009324009325,0.4801864801864802,0.16317016317016317,0.2634032634032634,0.0,0.0
pericalcarine-lh,0.0,0.0,0.0,0.2108626198083067,0.41533546325878595,0.24600638977635783,0.06389776357827476,0.06389776357827476
pericalcarine-rh,0.0,0.0,0.03064066852367688,0.3147632311977716,0.22562674094707522,0.42896935933147634,0.0,0.0
rostralanteriorcingulate-lh,0.1483739837398374,0.10975609756097561,0.0,0.0,0.036585365853658534,0.0,0.3719512195121951,0.3333333333333333
rostralanteriorcingulate-rh,0.13282732447817835,0.0967741935483871,0.0,0.0,0.03415559772296015,0.0,0.31688804554079697,0.41935483870967744
