,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.18421052631578946,0.03289473684210526,0.10526315789473684,0.16447368421052633,0.06578947368421052,0.11842105263157894,0.16447368421052633,0.16447368421052633
parsopercularis-lh,0.09302325581395349,0.2558139534883721,0.16279069767441862,0.13953488372093023,0.18604651162790697,0.16279069767441862,0.0,0.0
parstriangularis-rh,0.13793103448275862,0.06896551724137931,0.15517241379310345,0.15517241379310345,0.11206896551724138,0.16379310344827586,0.10344827586206896,0.10344827586206896
precentral-lh,0.16666666666666666,0.04666666666666667,0.12,0.17333333333333334,0.08,0.13333333333333333,0.14,0.14
rostralmiddlefrontal-lh,0.12195121951219512,0.10975609756097561,0.15853658536585366,0.14634146341463414,0.15853658536585366,0.15853658536585366,0.07317073170731707,0.07317073170731707
rostralmiddlefrontal-rh,0.144,0.064,0.144,0.16,0.104,0.16,0.112,0.112
superiortemporal-lh,0.18461538461538463,0.0,0.08461538461538462,0.15384615384615385,0.038461538461538464,0.1,0.2230769230769231,0.2153846153846154
superiortemporal-rh,0.18461538461538463,0.0,0.08461538461538462,0.15384615384615385,0.038461538461538464,0.1,0.2230769230769231,0.2153846153846154
