,lateraloccipital-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,precuneus-lh,precuneus-rh,superiorparietal-lh,superiorparietal-rh
lateraloccipital-rh,0.12870220786214323,0.12439418416801293,0.12170166935918147,0.12224017232094776,0.12439418416801293,0.12493268712977922,0.1260096930533118,0.12762520193861066
paracentral-lh,0.12070815450643776,0.12821888412017168,0.1255364806866953,0.12660944206008584,0.1271459227467811,0.125,0.12446351931330472,0.1223175965665236
paracentral-rh,0.1206246634356489,0.12708669897684438,0.12654819601507808,0.1254711900915455,0.12708669897684438,0.1254711900915455,0.12493268712977922,0.12277867528271405
parahippocampal-rh,0.12077294685990338,0.1261406333870102,0.12506709608158884,0.13097155126140633,0.1261406333870102,0.12506709608158884,0.12345679012345678,0.12238325281803543
precuneus-lh,0.1207910208444682,0.1282736504543025,0.12560128273650453,0.12613575628006413,0.1272047033671833,0.12506680919294494,0.12453233564938536,0.12239444147514698
precuneus-rh,0.12215758857747223,0.1263881544156531,0.12427287149656266,0.12427287149656266,0.12691697514542571,0.1263881544156531,0.12585933368588048,0.12374405076679006
superiorparietal-lh,0.12287234042553191,0.12659574468085105,0.12340425531914893,0.12340425531914893,0.12606382978723404,0.12659574468085105,0.12659574468085105,0.12446808510638298
superiorparietal-rh,0.12566560170394037,0.12460063897763578,0.12247071352502663,0.12247071352502663,0.12513312034078808,0.12566560170394037,0.12673056443024494,0.12726304579339723
