,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.1275811209439528,0.12389380530973451,0.12831858407079647,0.12094395280235988,0.12168141592920353,0.12389380530973451,0.12979351032448377,0.12389380530973451
lateraloccipital-rh,0.09725536992840096,0.1366348448687351,0.12589498806682578,0.13305489260143197,0.13544152744630072,0.12410501193317422,0.11515513126491647,0.1324582338902148
lateralorbitofrontal-lh,0.10388821385176185,0.13122721749696234,0.1324422843256379,0.12879708383961117,0.12940461725394897,0.12454434993924667,0.11968408262454434,0.13001215066828675
paracentral-lh,0.09659781287970838,0.1330498177399757,0.12575941676792224,0.137910085054678,0.13426488456865127,0.12879708383961117,0.11300121506682867,0.13061968408262453
paracentral-rh,0.09650180940892641,0.13630880579010857,0.12545235223160434,0.1344993968636912,0.13691194209891436,0.12364294330518698,0.11459589867310012,0.13208685162846803
parahippocampal-rh,0.10275689223057644,0.12969924812030076,0.12531328320802004,0.13220551378446116,0.12781954887218044,0.13596491228070176,0.11654135338345864,0.12969924812030076
rostralanteriorcingulate-rh,0.11054313099041534,0.12779552715654952,0.129073482428115,0.12332268370607029,0.12587859424920128,0.12140575079872204,0.13354632587859425,0.12843450479233226
superiorparietal-rh,0.09778044391121776,0.13437312537492502,0.1265746850629874,0.13257348530293941,0.13377324535092983,0.1247750449910018,0.11637672465506899,0.13377324535092983
