,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4570247933884298,0.08099173553719008,0.06198347107438017,0.1347107438016529,0.05619834710743802,0.001652892561983471,0.09338842975206611,0.1140495867768595
frontalpole-rh,0.08200836820083682,0.41422594142259417,0.0,0.22761506276150628,0.049372384937238493,0.019246861924686193,0.1389121338912134,0.06861924686192468
isthmuscingulate-rh,0.07891637220259129,0.0,0.657243816254417,0.0,0.0,0.26383981154299174,0.0,0.0
medialorbitofrontal-lh,0.10204081632653061,0.17192331478045764,0.0,0.37600494743351887,0.03896103896103896,0.03463203463203463,0.18491032776747063,0.09152752009894867
paracentral-lh,0.08111533586818757,0.07224334600760456,0.0,0.07477820025348543,0.7541191381495564,0.0,0.0,0.017743979721166033
parahippocampal-rh,0.004098360655737705,0.027663934426229508,0.22336065573770492,0.06147540983606557,0.0,0.6649590163934426,0.018442622950819672,0.0
rostralanteriorcingulate-lh,0.08130646282140375,0.11535788742182071,0.0,0.20361362056984017,0.0,0.011118832522585128,0.4086170952050035,0.17998610145934676
rostralanteriorcingulate-rh,0.12195121951219512,0.06968641114982578,0.0,0.12020905923344948,0.013937282229965157,0.0,0.2186411149825784,0.45557491289198604
