,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.15556900726392253,0.12167070217917676,0.12530266343825666,0.11380145278450363,0.1162227602905569,0.11743341404358354,0.12832929782082325,0.12167070217917676
lateraloccipital-rh,0.10193413486670151,0.13643491897543125,0.12702561421850497,0.12911657083115524,0.13277574490329325,0.12232096184004182,0.11761630946157867,0.13277574490329325
lateralorbitofrontal-lh,0.10780669144981413,0.13170472650026555,0.1327668613913967,0.1253319171534785,0.12745618693574085,0.12267657992565056,0.12161444503451939,0.13064259160913436
paracentral-lh,0.0994535519125683,0.13224043715846995,0.12568306010928962,0.1366120218579235,0.13333333333333333,0.1284153005464481,0.11420765027322405,0.13005464480874318
paracentral-rh,0.09978540772532189,0.1351931330472103,0.1255364806866953,0.13251072961373392,0.13572961373390557,0.12392703862660945,0.11587982832618025,0.13143776824034334
parahippocampal-rh,0.1052924791086351,0.12924791086350976,0.12534818941504178,0.1309192200557103,0.1275766016713092,0.13481894150417828,0.11754874651810585,0.12924791086350976
rostralanteriorcingulate-rh,0.11485367200441744,0.12865819988956378,0.12976256212037549,0.11982330204307012,0.1236885698509111,0.11927112092766427,0.13473219215902815,0.12921038100496962
superiorparietal-rh,0.10241596638655462,0.13445378151260504,0.12762605042016806,0.12867647058823528,0.13130252100840337,0.12289915966386554,0.11869747899159663,0.13392857142857142
