,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.494949494949495,0.0707070707070707,0.0,0.23232323232323232,0.0,0.0,0.20202020202020202,0.0
frontalpole-rh,0.06666666666666667,0.6190476190476191,0.0,0.1523809523809524,0.0,0.1619047619047619,0.0,0.0
insula-rh,0.0,0.0,0.46,0.29,0.06,0.14,0.01,0.04
medialorbitofrontal-rh,0.18243243243243243,0.08108108108108109,0.18243243243243243,0.44594594594594594,0.0,0.013513513513513514,0.0472972972972973,0.0472972972972973
parsorbitalis-lh,0.0,0.0,0.08695652173913043,0.0,0.6521739130434783,0.2608695652173913,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.12686567164179105,0.12686567164179105,0.03731343283582089,0.16417910447761194,0.4701492537313433,0.07462686567164178,0.0
rostralanteriorcingulate-rh,0.1927710843373494,0.0,0.0,0.03614457831325301,0.0,0.13253012048192772,0.6385542168674698,0.0
temporalpole-rh,0.0,0.0,0.030303030303030304,0.07575757575757576,0.0,0.0,0.0,0.8939393939393939
