,bankssts-rh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,posteriorcingulate-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.3076923076923077,0.11336032388663968,0.0,0.17408906882591094,0.17813765182186234,0.17408906882591094,0.05263157894736842,0.0
frontalpole-rh,0.25,0.3515625,0.0,0.296875,0.0703125,0.03125,0.0,0.0
parahippocampal-lh,0.0,0.0,0.46078431372549017,0.0,0.13725490196078433,0.0196078431372549,0.20588235294117646,0.17647058823529413
parahippocampal-rh,0.23369565217391305,0.18478260869565216,0.010869565217391304,0.27717391304347827,0.14130434782608695,0.10869565217391304,0.043478260869565216,0.0
parsorbitalis-rh,0.1589958158995816,0.02092050209205021,0.06694560669456066,0.09205020920502092,0.28451882845188287,0.2217573221757322,0.15481171548117154,0.0
posteriorcingulate-rh,0.17703349282296652,0.009569377990430622,0.019138755980861243,0.07655502392344497,0.24880382775119617,0.32057416267942584,0.14832535885167464,0.0
rostralanteriorcingulate-rh,0.06206896551724138,0.0,0.15862068965517243,0.027586206896551724,0.22758620689655173,0.2,0.32413793103448274,0.0
temporalpole-rh,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.4857142857142857
