,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5826330532212886,0.3137254901960784,0.0,0.0,0.0,0.0,0.10364145658263306,0.0
caudalanteriorcingulate-rh,0.3333333333333333,0.6437908496732027,0.0,0.0,0.0,0.0,0.02287581699346405,0.0
frontalpole-lh,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.03076923076923077,0.2
frontalpole-rh,0.0,0.0,0.0,0.36893203883495146,0.3300970873786408,0.30097087378640774,0.0,0.0
fusiform-lh,0.0,0.0,0.0,0.08200455580865604,0.47380410022779046,0.44419134396355353,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.07586206896551724,0.4413793103448276,0.4827586206896552,0.0,0.0
rostralanteriorcingulate-lh,0.1659919028340081,0.044534412955465584,0.04048582995951417,0.0,0.0,0.0,0.582995951417004,0.1659919028340081
rostralanteriorcingulate-rh,0.0,0.0,0.2007168458781362,0.0,0.0,0.0,0.14336917562724014,0.6559139784946236
