,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,temporalpole-rh
bankssts-rh,0.26055612770339853,0.14521112255406798,0.09989701338825953,0.05458290422245108,0.1349124613800206,0.11328527291452112,0.13594232749742532,0.055612770339855816
frontalpole-lh,0.1373679154658982,0.18539865513928913,0.0989433237271854,0.10086455331412104,0.17098943323727187,0.13640730067243034,0.14697406340057637,0.023054755043227664
frontalpole-rh,0.10833333333333334,0.1130952380952381,0.2892857142857143,0.05119047619047619,0.1773809523809524,0.060714285714285714,0.2,0.0
insula-rh,0.06976744186046512,0.13341493268053856,0.06242350061199511,0.23623011015911874,0.15299877600979192,0.18237454100367198,0.10648714810281518,0.056303549571603426
lateralorbitofrontal-rh,0.11266375545851529,0.14934497816593886,0.1388646288209607,0.10218340611353711,0.211353711790393,0.11004366812227075,0.1720524017467249,0.0034934497816593887
medialorbitofrontal-lh,0.11741293532338308,0.14925373134328357,0.056716417910447764,0.14427860696517414,0.13532338308457711,0.2228855721393035,0.10149253731343283,0.07263681592039802
medialorbitofrontal-rh,0.1233140655105973,0.1396917148362235,0.17148362235067438,0.07610789980732177,0.18400770712909442,0.0905587668593449,0.21290944123314065,0.0019267822736030828
temporalpole-rh,0.13647058823529412,0.07058823529411765,0.0,0.1223529411764706,0.018823529411764704,0.1811764705882353,0.009411764705882352,0.4611764705882353
