,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,temporalpole-rh
bankssts-rh,0.18050541516245489,0.18411552346570398,0.07220216606498195,0.09386281588447654,0.1371841155234657,0.1371841155234657,0.1299638989169675,0.06498194945848375
frontalpole-lh,0.17253521126760563,0.18309859154929578,0.08098591549295775,0.09154929577464789,0.1443661971830986,0.13028169014084506,0.13732394366197184,0.05985915492957746
frontalpole-rh,0.1232876712328767,0.14383561643835616,0.2945205479452055,0.0273972602739726,0.19863013698630136,0.0410958904109589,0.17123287671232876,0.0
insula-rh,0.16049382716049382,0.16049382716049382,0.037037037037037035,0.15432098765432098,0.14814814814814814,0.16049382716049382,0.13580246913580246,0.043209876543209874
lateralorbitofrontal-rh,0.1469387755102041,0.15918367346938775,0.12653061224489795,0.08979591836734693,0.19183673469387755,0.09795918367346938,0.17142857142857143,0.0163265306122449
medialorbitofrontal-lh,0.16129032258064516,0.15725806451612903,0.03225806451612903,0.10483870967741936,0.10483870967741936,0.21774193548387097,0.0967741935483871,0.125
medialorbitofrontal-rh,0.1511111111111111,0.16444444444444445,0.12,0.08888888888888889,0.18666666666666668,0.09777777777777778,0.18222222222222223,0.008888888888888889
temporalpole-rh,0.16806722689075632,0.15966386554621848,0.0,0.07563025210084033,0.05042016806722689,0.2605042016806723,0.03361344537815126,0.25210084033613445
